# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:25:50 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02313700 WACCASASSA RIVER NR GULF HAMMOCK, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02313700
#    DD parameter statistic   Description
#    03   00060     00003     Discharge, cubic feet per second (Mean), (Tallahassee)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	03_00060_00003	03_00060_00003_cd
USGS	02313700	1966-03-05	1850	A
USGS	02313700	1966-03-06	1590	A
USGS	02313700	1966-03-07	1260	A
USGS	02313700	1966-03-08	1070	A
USGS	02313700	1966-03-09	966	A
USGS	02313700	1966-03-10	869	A
USGS	02313700	1966-03-11	796	A
USGS	02313700	1966-03-12	675	A
USGS	02313700	1966-03-13	637	A
USGS	02313700	1966-03-14	563	A
USGS	02313700	1966-03-15	518	A
USGS	02313700	1966-03-16	542	A
USGS	02313700	1966-03-17	476	A
USGS	02313700	1966-03-18	401	A
USGS	02313700	1966-03-19	427	A
USGS	02313700	1966-03-20	437	A
USGS	02313700	1966-03-21	378	A
USGS	02313700	1966-03-22	349	A
USGS	02313700	1966-03-23	253	A
USGS	02313700	1966-03-24	219	A
USGS	02313700	1966-03-25	287	A
USGS	02313700	1966-03-26	204	A
USGS	02313700	1966-03-27	229	A
USGS	02313700	1966-03-28	184	A
USGS	02313700	1966-03-29	221	A
USGS	02313700	1966-03-30	88	A
USGS	02313700	1966-03-31	189	A
USGS	02313700	1966-04-01	57	A
USGS	02313700	1966-04-02	159	A
USGS	02313700	1966-04-03	120	A
USGS	02313700	1966-04-04	139	A
USGS	02313700	1966-04-05	357	A
USGS	02313700	1966-04-06	319	A
USGS	02313700	1966-04-07	285	A
USGS	02313700	1966-04-08	259	A
USGS	02313700	1966-04-09	194	A
USGS	02313700	1966-04-10	242	A
USGS	02313700	1966-04-11	205	A
USGS	02313700	1966-04-12	188	A
USGS	02313700	1966-04-13	178	A
USGS	02313700	1966-04-14	160	A
USGS	02313700	1966-04-15	157	A
USGS	02313700	1966-04-16	143	A
USGS	02313700	1966-04-17	127	A
USGS	02313700	1966-04-18	70	A
USGS	02313700	1966-04-19	34	A
USGS	02313700	1966-04-20	60	A
USGS	02313700	1966-04-21	78	A
USGS	02313700	1966-04-22	98	A
USGS	02313700	1966-04-23	68	A
USGS	02313700	1966-04-24	76	A
USGS	02313700	1966-04-25	50	A
USGS	02313700	1966-04-26	50	A
USGS	02313700	1966-04-27	40	A
USGS	02313700	1966-04-28	126	A
USGS	02313700	1966-04-29	79	A
USGS	02313700	1966-04-30	93	A
USGS	02313700	1966-05-01	127	A
USGS	02313700	1966-05-02	108	A
USGS	02313700	1966-05-03	111	A
USGS	02313700	1966-05-04	85	A
USGS	02313700	1966-05-05	60	A
USGS	02313700	1966-05-06	35	A
USGS	02313700	1966-05-07	5.0	A
USGS	02313700	1966-05-08	16	A
USGS	02313700	1966-05-09	236	A
USGS	02313700	1966-05-10	669	A
USGS	02313700	1966-05-11	512	A
USGS	02313700	1966-05-12	487	A
USGS	02313700	1966-05-13	347	A
USGS	02313700	1966-05-14	294	A
USGS	02313700	1966-05-15	338	A
USGS	02313700	1966-05-16	285	A
USGS	02313700	1966-05-17	183	A
USGS	02313700	1966-05-18	164	A
USGS	02313700	1966-05-19	127	A
USGS	02313700	1966-05-20	108	A
USGS	02313700	1966-05-21	81	A
USGS	02313700	1966-05-22	49	A
USGS	02313700	1966-05-23	329	A
USGS	02313700	1966-05-24	471	A
USGS	02313700	1966-05-25	412	A
USGS	02313700	1966-05-26	430	A
USGS	02313700	1966-05-27	390	A
USGS	02313700	1966-05-28	290	A
USGS	02313700	1966-05-29	373	A
USGS	02313700	1966-05-30	384	A
USGS	02313700	1966-05-31	530	A
USGS	02313700	1966-06-01	803	A
USGS	02313700	1966-06-02	908	A
USGS	02313700	1966-06-03	791	A
USGS	02313700	1966-06-04	589	A
USGS	02313700	1966-06-05	448	A
USGS	02313700	1966-06-06	326	A
USGS	02313700	1966-06-07	313	A
USGS	02313700	1966-06-08	295	A
USGS	02313700	1966-06-09	-1810	A
USGS	02313700	1966-06-10	2110	A
USGS	02313700	1966-06-11	1480	A
USGS	02313700	1966-06-12	1180	A
USGS	02313700	1966-06-13	1060	A
USGS	02313700	1966-06-14	969	A
USGS	02313700	1966-06-15	834	A
USGS	02313700	1966-06-16	742	A
USGS	02313700	1966-06-17	651	A
USGS	02313700	1966-06-18	608	A
USGS	02313700	1966-06-19	740	A
USGS	02313700	1966-06-20	1040	A
USGS	02313700	1966-06-21	1070	A
USGS	02313700	1966-06-22	1170	A
USGS	02313700	1966-06-23	1040	A
USGS	02313700	1966-06-24	926	A
USGS	02313700	1966-06-25	782	A
USGS	02313700	1966-06-26	639	A
USGS	02313700	1966-06-27	492	A
USGS	02313700	1966-06-28	412	A
USGS	02313700	1966-06-29	327	A
USGS	02313700	1966-06-30	343	A
USGS	02313700	1966-07-01	204	A
USGS	02313700	1966-07-02	280	A
USGS	02313700	1966-07-03	246	A
USGS	02313700	1966-07-04	218	A
USGS	02313700	1966-07-05	184	A
USGS	02313700	1966-07-06	128	A
USGS	02313700	1966-07-07	131	A
USGS	02313700	1966-07-08	140	A
USGS	02313700	1966-07-09	171	A
USGS	02313700	1966-07-10	134	A
USGS	02313700	1966-07-11	140	A
USGS	02313700	1966-07-12	138	A
USGS	02313700	1966-07-13	87	A
USGS	02313700	1966-07-14	101	A
USGS	02313700	1966-07-15	102	A
USGS	02313700	1966-07-16	112	A
USGS	02313700	1966-07-17	169	A
USGS	02313700	1966-07-18	75	A
USGS	02313700	1966-07-19	82	A
USGS	02313700	1966-07-20	92	A
USGS	02313700	1966-07-21	144	A
USGS	02313700	1966-07-22	231	A
USGS	02313700	1966-07-23	219	A
USGS	02313700	1966-07-24	136	A
USGS	02313700	1966-07-25	161	A
USGS	02313700	1966-07-26	185	A
USGS	02313700	1966-07-27	392	A
USGS	02313700	1966-07-28	387	A
USGS	02313700	1966-07-29	368	A
USGS	02313700	1966-07-30	380	A
USGS	02313700	1966-07-31	489	A
USGS	02313700	1966-08-01	531	A
USGS	02313700	1966-08-02	551	A
USGS	02313700	1966-08-03	568	A
USGS	02313700	1966-08-04	526	A
USGS	02313700	1966-08-05	584	A
USGS	02313700	1966-08-06	678	A
USGS	02313700	1966-08-07	782	A
USGS	02313700	1966-08-08	1040	A
USGS	02313700	1966-08-09	1640	A
USGS	02313700	1966-08-10	2870	A
USGS	02313700	1966-08-11	3450	A
USGS	02313700	1966-08-12	3390	A
USGS	02313700	1966-08-13	3020	A
USGS	02313700	1966-08-14	2520	A
USGS	02313700	1966-08-15	2030	A
USGS	02313700	1966-08-16	1780	A
USGS	02313700	1966-08-17	1530	A
USGS	02313700	1966-08-18	1480	A
USGS	02313700	1966-08-19	1380	A
USGS	02313700	1966-08-20	1210	A
USGS	02313700	1966-08-21	1160	A
USGS	02313700	1966-08-22	1180	A
USGS	02313700	1966-08-23	1000	A
USGS	02313700	1966-08-24	844	A
USGS	02313700	1966-08-25	842	A
USGS	02313700	1966-08-26	869	A
USGS	02313700	1966-08-27	828	A
USGS	02313700	1966-08-28	708	A
USGS	02313700	1966-08-29	642	A
USGS	02313700	1966-08-30	603	A
USGS	02313700	1966-08-31	535	A
USGS	02313700	1966-09-01	455	A
USGS	02313700	1966-09-02	439	A
USGS	02313700	1966-09-03	387	A
USGS	02313700	1966-09-04	329	A
USGS	02313700	1966-09-05	285	A
USGS	02313700	1966-09-06	296	A
USGS	02313700	1966-09-07	252	A
USGS	02313700	1966-09-08	339	A
USGS	02313700	1966-09-09	427	A
USGS	02313700	1966-09-10	413	A
USGS	02313700	1966-09-11	528	A
USGS	02313700	1966-09-12	608	A
USGS	02313700	1966-09-13	583	A
USGS	02313700	1966-09-14	520	A
USGS	02313700	1966-09-15	428	A
USGS	02313700	1966-09-16	500	A
USGS	02313700	1966-09-17	432	A
USGS	02313700	1966-09-18	399	A
USGS	02313700	1966-09-19	317	A
USGS	02313700	1966-09-20	367	A
USGS	02313700	1966-09-21	533	A
USGS	02313700	1966-09-22	676	A
USGS	02313700	1966-09-23	814	A
USGS	02313700	1966-09-24	849	A
USGS	02313700	1966-09-25	732	A
USGS	02313700	1966-09-26	749	A
USGS	02313700	1966-09-27	568	A
USGS	02313700	1966-09-28	722	A
USGS	02313700	1966-09-29	1730	A
USGS	02313700	1966-09-30	2330	A
USGS	02313700	1966-10-01	2300	A
USGS	02313700	1966-10-02	2180	A
USGS	02313700	1966-10-03	1820	A
USGS	02313700	1966-10-04	1530	A
USGS	02313700	1966-10-05	1220	A
USGS	02313700	1966-10-06	1090	A
USGS	02313700	1966-10-07	908	A
USGS	02313700	1966-10-08	690	A
USGS	02313700	1966-10-09	616	A
USGS	02313700	1966-10-10	820	A
USGS	02313700	1966-10-11	974	A
USGS	02313700	1966-10-12	994	A
USGS	02313700	1966-10-13	852	A
USGS	02313700	1966-10-14	716	A
USGS	02313700	1966-10-15	662	A
USGS	02313700	1966-10-16	601	A
USGS	02313700	1966-10-17	562	A
USGS	02313700	1966-10-18	448	A
USGS	02313700	1966-10-19	428	A
USGS	02313700	1966-10-20	472	A
USGS	02313700	1966-10-21	358	A
USGS	02313700	1966-10-22	344	A
USGS	02313700	1966-10-23	294	A
USGS	02313700	1966-10-24	302	A
USGS	02313700	1966-10-25	327	A
USGS	02313700	1966-10-26	339	A
USGS	02313700	1966-10-27	300	A
USGS	02313700	1966-10-28	269	A
USGS	02313700	1966-10-29	228	A
USGS	02313700	1966-10-30	239	A
USGS	02313700	1966-10-31	177	A
USGS	02313700	1966-11-01	139	A
USGS	02313700	1966-11-02	157	A
USGS	02313700	1966-11-03	260	A
USGS	02313700	1966-11-04	226	A
USGS	02313700	1966-11-05	205	A
USGS	02313700	1966-11-06	185	A
USGS	02313700	1966-11-07	105	A
USGS	02313700	1966-11-08	85	A
USGS	02313700	1966-11-09	81	A
USGS	02313700	1966-11-10	85	A
USGS	02313700	1966-11-11	173	A
USGS	02313700	1966-11-12	112	A
USGS	02313700	1966-11-13	190	A
USGS	02313700	1966-11-14	142	A
USGS	02313700	1966-11-15	148	A
USGS	02313700	1966-11-16	118	A
USGS	02313700	1966-11-17	115	A
USGS	02313700	1966-11-18	119	A
USGS	02313700	1966-11-19	126	A
USGS	02313700	1966-11-20	148	A
USGS	02313700	1966-11-21	131	A
USGS	02313700	1966-11-22	143	A
USGS	02313700	1966-11-23	117	A
USGS	02313700	1966-11-24	111	A
USGS	02313700	1966-11-25	139	A
USGS	02313700	1966-11-26	82	A
USGS	02313700	1966-11-27	10	A
USGS	02313700	1966-11-28	160	A
USGS	02313700	1966-11-29	180	A
USGS	02313700	1966-11-30	150	A
USGS	02313700	1966-12-01	180	A
USGS	02313700	1966-12-02	110	A
USGS	02313700	1966-12-03	110	A
USGS	02313700	1966-12-04	150	A
USGS	02313700	1966-12-05	110	A
USGS	02313700	1966-12-06	40	A
USGS	02313700	1966-12-07	60	A
USGS	02313700	1966-12-08	70	A
USGS	02313700	1966-12-09	42	A
USGS	02313700	1966-12-10	69	A
USGS	02313700	1966-12-11	161	A
USGS	02313700	1966-12-12	139	A
USGS	02313700	1966-12-13	151	A
USGS	02313700	1966-12-14	132	A
USGS	02313700	1966-12-15	131	A
USGS	02313700	1966-12-16	112	A
USGS	02313700	1966-12-17	102	A
USGS	02313700	1966-12-18	147	A
USGS	02313700	1966-12-19	169	A
USGS	02313700	1966-12-20	139	A
USGS	02313700	1966-12-21	128	A
USGS	02313700	1966-12-22	128	A
USGS	02313700	1966-12-23	57	A
USGS	02313700	1966-12-24	346	A
USGS	02313700	1966-12-25	113	A
USGS	02313700	1966-12-26	174	A
USGS	02313700	1966-12-27	179	A
USGS	02313700	1966-12-28	69	A
USGS	02313700	1966-12-29	166	A
USGS	02313700	1966-12-30	165	A
USGS	02313700	1966-12-31	120	A
USGS	02313700	1967-01-01	58	A
USGS	02313700	1967-01-02	92	A
USGS	02313700	1967-01-03	291	A
USGS	02313700	1967-01-04	511	A
USGS	02313700	1967-01-05	525	A
USGS	02313700	1967-01-06	482	A
USGS	02313700	1967-01-07	367	A
USGS	02313700	1967-01-08	448	A
USGS	02313700	1967-01-09	352	A
USGS	02313700	1967-01-10	399	A
USGS	02313700	1967-01-11	348	A
USGS	02313700	1967-01-12	296	A
USGS	02313700	1967-01-13	255	A
USGS	02313700	1967-01-14	245	A
USGS	02313700	1967-01-15	307	A
USGS	02313700	1967-01-16	349	A
USGS	02313700	1967-01-17	366	A
USGS	02313700	1967-01-18	315	A
USGS	02313700	1967-01-19	296	A
USGS	02313700	1967-01-20	319	A
USGS	02313700	1967-01-21	216	A
USGS	02313700	1967-01-22	207	A
USGS	02313700	1967-01-23	268	A
USGS	02313700	1967-01-24	230	A
USGS	02313700	1967-01-25	229	A
USGS	02313700	1967-01-26	227	A
USGS	02313700	1967-01-27	198	A
USGS	02313700	1967-01-28	238	A
USGS	02313700	1967-01-29	196	A
USGS	02313700	1967-01-30	189	A
USGS	02313700	1967-01-31	148	A
USGS	02313700	1967-02-01	126	A
USGS	02313700	1967-02-02	165	A
USGS	02313700	1967-02-03	164	A
USGS	02313700	1967-02-04	140	A
USGS	02313700	1967-02-05	152	A
USGS	02313700	1967-02-06	6.0	A
USGS	02313700	1967-02-07	418	A
USGS	02313700	1967-02-08	298	A
USGS	02313700	1967-02-09	437	A
USGS	02313700	1967-02-10	479	A
USGS	02313700	1967-02-11	414	A
USGS	02313700	1967-02-12	668	A
USGS	02313700	1967-02-13	1200	A
USGS	02313700	1967-02-14	1410	A
USGS	02313700	1967-02-15	1460	A
USGS	02313700	1967-02-16	1320	A
USGS	02313700	1967-02-17	1100	A
USGS	02313700	1967-02-18	997	A
USGS	02313700	1967-02-19	932	A
USGS	02313700	1967-02-20	639	A
USGS	02313700	1967-02-21	917	A
USGS	02313700	1967-02-22	682	A
USGS	02313700	1967-02-23	824	A
USGS	02313700	1967-02-24	712	A
USGS	02313700	1967-02-25	641	A
USGS	02313700	1967-02-26	439	A
USGS	02313700	1967-02-27	331	A
USGS	02313700	1967-02-28	403	A
USGS	02313700	1967-03-01	440	A
USGS	02313700	1967-03-02	389	A
USGS	02313700	1967-03-03	378	A
USGS	02313700	1967-03-04	298	A
USGS	02313700	1967-03-05	268	A
USGS	02313700	1967-03-06	138	A
USGS	02313700	1967-03-07	437	A
USGS	02313700	1967-03-08	344	A
USGS	02313700	1967-03-09	315	A
USGS	02313700	1967-03-10	285	A
USGS	02313700	1967-03-11	269	A
USGS	02313700	1967-03-12	260	A
USGS	02313700	1967-03-13	263	A
USGS	02313700	1967-03-14	220	A
USGS	02313700	1967-03-15	243	A
USGS	02313700	1967-03-16	253	A
USGS	02313700	1967-03-17	212	A
USGS	02313700	1967-03-18	217	A
USGS	02313700	1967-03-19	169	A
USGS	02313700	1967-03-20	132	A
USGS	02313700	1967-03-21	21	A
USGS	02313700	1967-03-22	197	A
USGS	02313700	1967-03-23	202	A
USGS	02313700	1967-03-24	189	A
USGS	02313700	1967-03-25	108	A
USGS	02313700	1967-03-26	73	A
USGS	02313700	1967-03-27	61	A
USGS	02313700	1967-03-28	23	A
USGS	02313700	1967-03-29	74	A
USGS	02313700	1967-03-30	109	A
USGS	02313700	1967-03-31	139	A
USGS	02313700	1967-04-01	91	A
USGS	02313700	1967-04-02	69	A
USGS	02313700	1967-04-03	58	A
USGS	02313700	1967-04-04	52	A
USGS	02313700	1967-04-05	52	A
USGS	02313700	1967-04-06	97	A
USGS	02313700	1967-04-07	61	A
USGS	02313700	1967-04-08	122	A
USGS	02313700	1967-04-09	82	A
USGS	02313700	1967-04-10	29	A
USGS	02313700	1967-04-11	53	A
USGS	02313700	1967-04-12	31	A
USGS	02313700	1967-04-13	29	A
USGS	02313700	1967-04-14	21	A
USGS	02313700	1967-04-15	9.0	A
USGS	02313700	1967-04-16	28	A
USGS	02313700	1967-04-17	47	A
USGS	02313700	1967-04-18	9.0	A
USGS	02313700	1967-04-19	34	A
USGS	02313700	1967-04-20	30	A
USGS	02313700	1967-04-21	-1.0	A
USGS	02313700	1967-04-22	17	A
USGS	02313700	1967-04-23	35	A
USGS	02313700	1967-04-24	28	A
USGS	02313700	1967-04-25	48	A
USGS	02313700	1967-04-26	3.0	A
USGS	02313700	1967-04-27	58	A
USGS	02313700	1967-04-28	64	A
USGS	02313700	1967-04-29	34	A
USGS	02313700	1967-04-30	14	A
USGS	02313700	1967-05-01	17	A
USGS	02313700	1967-05-02	-9.0	A
USGS	02313700	1967-05-03	194	A
USGS	02313700	1967-05-04	4.0	A
USGS	02313700	1967-05-05	72	A
USGS	02313700	1967-05-06	21	A
USGS	02313700	1967-05-07	-31	A
USGS	02313700	1967-05-08	66	A
USGS	02313700	1967-05-09	57	A
USGS	02313700	1967-05-10	55	A
USGS	02313700	1967-05-11	4.0	A
USGS	02313700	1967-05-12	11	A
USGS	02313700	1967-05-13	25	A
USGS	02313700	1967-05-14	15	A
USGS	02313700	1967-05-15	-16	A
USGS	02313700	1967-05-16	128	A
USGS	02313700	1967-05-17	63	A
USGS	02313700	1967-05-18	22	A
USGS	02313700	1967-05-19	13	A
USGS	02313700	1967-05-20	47	A
USGS	02313700	1967-05-21	8.0	A
USGS	02313700	1967-05-22	-2.0	A
USGS	02313700	1967-05-23	127	A
USGS	02313700	1967-05-24	85	A
USGS	02313700	1967-05-25	53	A
USGS	02313700	1967-05-26	32	A
USGS	02313700	1967-05-27	63	A
USGS	02313700	1967-05-28	21	A
USGS	02313700	1967-05-29	19	A
USGS	02313700	1967-05-30	21	A
USGS	02313700	1967-05-31	34	A
USGS	02313700	1967-06-01	38	A
USGS	02313700	1967-06-02	50	A
USGS	02313700	1967-06-03	12	A
USGS	02313700	1967-06-04	37	A
USGS	02313700	1967-06-05	108	A
USGS	02313700	1967-06-06	79	A
USGS	02313700	1967-06-07	37	A
USGS	02313700	1967-06-08	8.0	A
USGS	02313700	1967-06-09	11	A
USGS	02313700	1967-06-10	30	A
USGS	02313700	1967-06-11	30	A
USGS	02313700	1967-06-12	30	A
USGS	02313700	1967-06-13	30	A
USGS	02313700	1967-06-14	30	A
USGS	02313700	1967-06-15	30	A
USGS	02313700	1967-06-16	30	A
USGS	02313700	1967-06-17	30	A
USGS	02313700	1967-06-18	30	A
USGS	02313700	1967-06-19	30	A
USGS	02313700	1967-06-20	30	A
USGS	02313700	1967-06-21	15	A
USGS	02313700	1967-06-22	4.0	A
USGS	02313700	1967-06-23	26	A
USGS	02313700	1967-06-24	21	A
USGS	02313700	1967-06-25	12	A
USGS	02313700	1967-06-26	37	A
USGS	02313700	1967-06-27	14	A
USGS	02313700	1967-06-28	37	A
USGS	02313700	1967-06-29	37	A
USGS	02313700	1967-06-30	68	A
USGS	02313700	1967-07-01	82	A
USGS	02313700	1967-07-02	78	A
USGS	02313700	1967-07-03	124	A
USGS	02313700	1967-07-04	155	A
USGS	02313700	1967-07-05	182	A
USGS	02313700	1967-07-06	99	A
USGS	02313700	1967-07-07	84	A
USGS	02313700	1967-07-08	45	A
USGS	02313700	1967-07-09	79	A
USGS	02313700	1967-07-10	82	A
USGS	02313700	1967-07-11	40	A
USGS	02313700	1967-07-12	63	A
USGS	02313700	1967-07-13	25	A
USGS	02313700	1967-07-14	50	A
USGS	02313700	1967-07-15	71	A
USGS	02313700	1967-07-16	37	A
USGS	02313700	1967-07-17	68	A
USGS	02313700	1967-07-18	34	A
USGS	02313700	1967-07-19	63	A
USGS	02313700	1967-07-20	102	A
USGS	02313700	1967-07-21	57	A
USGS	02313700	1967-07-22	40	A
USGS	02313700	1967-07-23	57	A
USGS	02313700	1967-07-24	40	A
USGS	02313700	1967-07-25	57	A
USGS	02313700	1967-07-26	57	A
USGS	02313700	1967-07-27	99	A
USGS	02313700	1967-07-28	112	A
USGS	02313700	1967-07-29	98	A
USGS	02313700	1967-07-30	218	A
USGS	02313700	1967-07-31	251	A
USGS	02313700	1967-08-01	300	A
USGS	02313700	1967-08-02	314	A
USGS	02313700	1967-08-03	284	A
USGS	02313700	1967-08-04	350	A
USGS	02313700	1967-08-05	403	A
USGS	02313700	1967-08-06	396	A
USGS	02313700	1967-08-07	310	A
USGS	02313700	1967-08-08	301	A
USGS	02313700	1967-08-09	217	A
USGS	02313700	1967-08-10	242	A
USGS	02313700	1967-08-11	215	A
USGS	02313700	1967-08-12	22	A
USGS	02313700	1967-08-13	1370	A
USGS	02313700	1967-08-14	1420	A
USGS	02313700	1967-08-15	1720	A
USGS	02313700	1967-08-16	1700	A
USGS	02313700	1967-08-17	1590	A
USGS	02313700	1967-08-18	1500	A
USGS	02313700	1967-08-19	1240	A
USGS	02313700	1967-08-20	955	A
USGS	02313700	1967-08-21	941	A
USGS	02313700	1967-08-22	974	A
USGS	02313700	1967-08-23	964	A
USGS	02313700	1967-08-24	952	A
USGS	02313700	1967-08-25	1060	A
USGS	02313700	1967-08-26	956	A
USGS	02313700	1967-08-27	839	A
USGS	02313700	1967-08-28	702	A
USGS	02313700	1967-08-29	584	A
USGS	02313700	1967-08-30	567	A
USGS	02313700	1967-08-31	577	A
USGS	02313700	1967-09-01	450	A
USGS	02313700	1967-09-02	455	A
USGS	02313700	1967-09-03	443	A
USGS	02313700	1967-09-04	619	A
USGS	02313700	1967-09-05	634	A
USGS	02313700	1967-09-06	599	A
USGS	02313700	1967-09-07	542	A
USGS	02313700	1967-09-08	488	A
USGS	02313700	1967-09-09	390	A
USGS	02313700	1967-09-10	378	A
USGS	02313700	1967-09-11	369	A
USGS	02313700	1967-09-12	349	A
USGS	02313700	1967-09-13	316	A
USGS	02313700	1967-09-14	295	A
USGS	02313700	1967-09-15	240	A
USGS	02313700	1967-09-16	178	A
USGS	02313700	1967-09-17	196	A
USGS	02313700	1967-09-18	218	A
USGS	02313700	1967-09-19	190	A
USGS	02313700	1967-09-20	155	A
USGS	02313700	1967-09-21	111	A
USGS	02313700	1967-09-22	179	A
USGS	02313700	1967-09-23	194	A
USGS	02313700	1967-09-24	111	A
USGS	02313700	1967-09-25	97	A
USGS	02313700	1967-09-26	63	A
USGS	02313700	1967-09-27	35	A
USGS	02313700	1967-09-28	71	A
USGS	02313700	1967-09-29	226	A
USGS	02313700	1967-09-30	160	A
USGS	02313700	1967-10-01	89	A
USGS	02313700	1967-10-02	63	A
USGS	02313700	1967-10-03	82	A
USGS	02313700	1967-10-04	72	A
USGS	02313700	1967-10-05	55	A
USGS	02313700	1967-10-06	21	A
USGS	02313700	1967-10-07	76	A
USGS	02313700	1967-10-08	40	A
USGS	02313700	1967-10-09	40	A
USGS	02313700	1967-10-10	136	A
USGS	02313700	1967-10-11	155	A
USGS	02313700	1967-10-12	185	A
USGS	02313700	1967-10-13	108	A
USGS	02313700	1967-10-14	116	A
USGS	02313700	1967-10-15	59	A
USGS	02313700	1967-10-16	42	A
USGS	02313700	1967-10-17	31	A
USGS	02313700	1967-10-18	89	A
USGS	02313700	1967-10-19	102	A
USGS	02313700	1967-10-20	85	A
USGS	02313700	1967-10-21	94	A
USGS	02313700	1967-10-22	66	A
USGS	02313700	1967-10-23	73	A
USGS	02313700	1967-10-24	57	A
USGS	02313700	1967-10-25	66	A
USGS	02313700	1967-10-26	135	A
USGS	02313700	1967-10-27	76	A
USGS	02313700	1967-10-28	105	A
USGS	02313700	1967-10-29	80	A
USGS	02313700	1967-10-30	4.0	A
USGS	02313700	1967-10-31	49	A
USGS	02313700	1967-11-01	47	A
USGS	02313700	1967-11-02	131	A
USGS	02313700	1967-11-03	66	A
USGS	02313700	1967-11-04	123	A
USGS	02313700	1967-11-05	143	A
USGS	02313700	1967-11-06	101	A
USGS	02313700	1967-11-07	122	A
USGS	02313700	1967-11-08	124	A
USGS	02313700	1967-11-09	89	A
USGS	02313700	1967-11-10	81	A
USGS	02313700	1967-11-11	28	A
USGS	02313700	1967-11-12	101	A
USGS	02313700	1967-11-13	60	A
USGS	02313700	1967-11-14	44	A
USGS	02313700	1967-11-15	101	A
USGS	02313700	1967-11-16	116	A
USGS	02313700	1967-11-17	45	A
USGS	02313700	1967-11-18	73	A
USGS	02313700	1967-11-19	143	A
USGS	02313700	1967-11-20	61	A
USGS	02313700	1967-11-21	66	A
USGS	02313700	1967-11-22	31	A
USGS	02313700	1967-11-23	60	A
USGS	02313700	1967-11-24	18	A
USGS	02313700	1967-11-25	71	A
USGS	02313700	1967-11-26	48	A
USGS	02313700	1967-11-27	50	A
USGS	02313700	1967-11-28	136	A
USGS	02313700	1967-11-29	37	A
USGS	02313700	1967-11-30	49	A
USGS	02313700	1967-12-01	124	A
USGS	02313700	1967-12-02	45	A
USGS	02313700	1967-12-03	80	A
USGS	02313700	1967-12-04	88	A
USGS	02313700	1967-12-05	74	A
USGS	02313700	1967-12-06	49	A
USGS	02313700	1967-12-07	60	A
USGS	02313700	1967-12-08	48	A
USGS	02313700	1967-12-09	57	A
USGS	02313700	1967-12-10	-9.0	A
USGS	02313700	1967-12-11	260	A
USGS	02313700	1967-12-12	460	A
USGS	02313700	1967-12-13	492	A
USGS	02313700	1967-12-14	268	A
USGS	02313700	1967-12-15	203	A
USGS	02313700	1967-12-16	246	A
USGS	02313700	1967-12-17	182	A
USGS	02313700	1967-12-18	198	A
USGS	02313700	1967-12-19	208	A
USGS	02313700	1967-12-20	179	A
USGS	02313700	1967-12-21	127	A
USGS	02313700	1967-12-22	98	A
USGS	02313700	1967-12-23	232	A
USGS	02313700	1967-12-24	126	A
USGS	02313700	1967-12-25	78	A
USGS	02313700	1967-12-26	81	A
USGS	02313700	1967-12-27	3.0	A
USGS	02313700	1967-12-28	221	A
USGS	02313700	1967-12-29	352	A
USGS	02313700	1967-12-30	244	A
USGS	02313700	1967-12-31	188	A
USGS	02313700	1968-01-01	203	A
USGS	02313700	1968-01-02	221	A
USGS	02313700	1968-01-03	172	A
USGS	02313700	1968-01-04	174	A
USGS	02313700	1968-01-05	149	A
USGS	02313700	1968-01-06	120	A
USGS	02313700	1968-01-07	198	A
USGS	02313700	1968-01-08	50	A
USGS	02313700	1968-01-09	102	A
USGS	02313700	1968-01-10	248	A
USGS	02313700	1968-01-11	231	A
USGS	02313700	1968-01-12	159	A
USGS	02313700	1968-01-13	79	A
USGS	02313700	1968-01-14	138	A
USGS	02313700	1968-01-15	165	A
USGS	02313700	1968-01-16	160	A
USGS	02313700	1968-01-17	122	A
USGS	02313700	1968-01-18	113	A
USGS	02313700	1968-01-19	79	A
USGS	02313700	1968-01-20	64	A
USGS	02313700	1968-01-21	58	A
USGS	02313700	1968-01-22	55	A
USGS	02313700	1968-01-23	1.0	A
USGS	02313700	1968-01-24	278	A
USGS	02313700	1968-01-25	132	A
USGS	02313700	1968-01-26	119	A
USGS	02313700	1968-01-27	120	A
USGS	02313700	1968-01-28	115	A
USGS	02313700	1968-01-29	142	A
USGS	02313700	1968-01-30	131	A
USGS	02313700	1968-01-31	82	A
USGS	02313700	1968-02-01	76	A
USGS	02313700	1968-02-02	14	A
USGS	02313700	1968-02-03	57	A
USGS	02313700	1968-02-04	55	A
USGS	02313700	1968-02-05	78	A
USGS	02313700	1968-02-06	202	A
